query,label,classification
"Chamem-me burra , eu n sabia q era dia da mulher até mo desejarem",1,1
"Ela é primeira dama e tem  direito de orar o que quiser.O problema é o CRISTIANISMO,NÉ? https://t.co/oKeqGNWc60",0,0
Puta saudade de postar uns bagulho machista nessa porra mas agora as mulheres aprenderam a ler,1,1
"Eu devia indignar-me c o discurso d dono d Padaria Portuguesa mas porra,aquels croissants brioche feitos por mãos q ganham €_500 são tão bons",0,1
"Mãe desiste eu sou gorda e feia e ñ há volta a dar e se não gostas lembra-te q foste tu q fizeste mal o trabalho, aceita q dói menos",1,1
"  Se as eleições fossem hoje, e o 2º turno fosse entre João Dória e Jair Bolsonaro. Em quem você votaria para presidente?",0,0
tem mulher que e burra invés de seguir em frente anda pra  trás pra cometer o mesmo erro,1,1
 Porque chamar 'idiota' não é 'xingar'. O prémio iliteracia está entregue,0,1
'Os temas resultam das visitas efectuadas por #AssunçãoCristas'. Incluída a da mesquita: submissão ao #IslãoInvasor. https://t.co/co6lj0CWIb,0,0
"PARABÉNS, MUITO BOM ESSE NOVO ESTAGIÁRIO   BEM MELHOR QUE O ÚLTIMO. #PAZ https://t.co/yAE16nvP4n",0,0
E o chamado Cãomor junto com uma repórter cara de sono... rs. Mto legal! http://twitpic.com/23v73c,0,0
 já vou por aqui no torrent! Pearl Harbor tbm é ótimo e tem quase 3 horas,0,0
Também o Barreiro terá uma candidatura do PNR  https://t.co/QGSfThJw1x#Barreiro #Portugal _ https://t.co/7LabEYTfIZ,0,0
Os guris de nutrição da minha faculdade são todos iguais  Branco musculosinho tatuagem maori no braço,0,1
 heueheueheu eu fiquei achando que o branco era arroz tb mas não faço ideia (e olha que gosto de açaí),0,0
Ótima sessão de audiência com os CEOs da Associação de Líderes da Indústria de Varejo esta manhã! https://t.co/MLJ6yjsNao,0,0
Deus sempre nos renova ! Bom dia ... —_ ouvindo Preto no Branco - Os Sonhos de Deus,0,0
" aproveitando o #DiaDaMulher para lacrar. E ainda dizem que isso é imprensa de direita, golpista, etc... https://t.co/QICjAIyBEd",0,0
Homem que é homem troca o pênis por 1 fígado a mais.,1,1
"'Apenas uma brincadeira', dizem https://t.co/o3Qw3zAlIN",0,0
Barcelona teve virada histórica.... Galo teve várias....,0,0
BELO LEGADO PETISTA! #sqn https://t.co/D3Ji6o3T2E,0,0
"Chilenos que fugiram de Caxias foram capturados em Madrid. Mesmo assim, estiveram mais tempo em liberdade do que o Porto em primeiro lugar.",1,0
RIP MTV. De novo https://t.co/w7F91JG7fK,0,0
'Bolsonaro nazista e turma do PSOL democrática':  A imprensa brasileira perdeu a vergonha até de ir contra aquilo _ https://t.co/DAIJ52Iiwb,1,1
Onde classificam é o menos. Desta vez tendo a concordar com  (mas não se habitue). Trata-se de devassa grat _ https://t.co/aTl25RkD2a,0,1
  Desvinculação de Receitas da União (DRU) permite ao governo federal usar livremente 30% de todos os tributos federais vincul _,0,0
" =/ Não sei o que se passa, mas, #força!",0,0
"SÓ LEMBRANDO, HOJE 08 DE MARÇO É #DiaDaMulher  M - U - L - H - E - R PRA HOMEM QUE USA SAIA, MAQUIAGEM ETC: SEU DIA É O 1º DE ABRIL. #PAZ",1,0
   'ela não gosta de você' 'ela é muito feia e se acha' 'faz baca' 'gorda' 'rodada'  nada sei lá  não passo,1,1
BOA TARDE MOÇADA QUALÉ A BOA DO SABADÃO? BEBEDERA ESTUDAR CHURRASCO TRABALHAR ARMAS DE FOGO IGREJA PROSTITUTAS 16:00 LINENSE X NOVORIZONTINO,0,0
" não usa capa de chuva,   nada em tsunami !",1,0
  E ai clã https://t.co/Cvq3lwzVU3,0,0
 vamo parar de falar porque gente branca quer http://t.co/Us79klz55x,1,1
 vdd... nem conheci mas já dei block....  pessoa assim quero longe,0,0
Esta matéria explica todo conteúdo dessa 'BIBLIA INFANTIL' que ridicularizam personagens e acontecimentos dá... https://t.co/MoMbrpJwFB,0,0
"  Negro, gay, pobre e apoiando o Bolsonaro. Vocês precisam mudar o discurso pq essa de 'homofóbico, racista' não cola mais. # _",1,1
 o adreanu é negro,0,1
  Angola ainda não ratificou o acordo ortográfico de Língua Portuguesa Escrevam bem yh,0,0
"gorda' não é ofensa, assim como 'magra' não é elogio. Pare d se achar 'feia' por essas regras d 'beleza' imposta pela sociedade",0,1
"Grupo de desocupados,fazem manifestação contra o Dep.Marco Marco Antonio Feliciano em Poços de Caldas. O deputado... https://t.co/dyGgQumzPk",1,0
" dá uma fuçada lá, mãe, primeiro livro da minha amiga  www.aescritoraeomusico.blogspot.com (eu reviso)",0,0
"Parabéns a todas as mulheres desse mundo! Seja vc feia ou linda, nova ou velha, gorda ou magra, qero q saibam Q respeito nunca pode faltar..",0,0
aula inaugural de técnica operatória já aprendi q mulher eh burra ou seja não entendi,1,0
" olha, nem vale a pena, viu. Lê o texto. Direito, pq né.",0,0
 manchete feita pelo Advogado do PCC,0,0
E as indiretas pra Grazi nao param... http://t.co/HLEWqoe9cD,0,0
 Se o estuprador for 'de menor' estará garantida a defesa pela maria do rosario igual champinha. Se a menina for de esquerda,1,1
E se você não tivesse que escolher entre abolicionismo e feminismo? –  Empório do Direito https://t.co/Eyw2VOCEzV,0,0
   Para de ser massa de manobra das esquerda cara https://t.co/ALodwaOeVZ,1,0
"tenho q usar jaleco, calça branca, tênis branco, rede, máscara, luva .. e adivinha o que eu já tenho? NADA",0,0
"Não, o Dunga não é  ! É apenas um ignorante de verdade.",1,1
"De acordo com  , 99% (!!!) dos afegãos são a FAVOR da Sharia, a absurda lei islâmica! Mas o malvadão é _ https://t.co/XjoBF5JO5I",1,1
Acho que tatuagem colorida só fica bonito em gente muito branca!!!,0,0
Privilégio branco é uma bosta. https://t.co/aCuOTF3AIt,0,1
“União Europeia ameaça com sanções países que não recebem refugiados” https://t.co/li6ztrpFNJ,0,0
"Nem um nem outro. Refute o que falei com fatos, lógica e verdades! https://t.co/uF5MFuUazQ",0,0
  feliz dia do 'não tenho roupa pra sair',0,0
"Tinha errado o último tweet, então twittei de novo",0,0
por isso que dizem que espelhos não são confiaveis eles te deixam feia e gorda https://t.co/eLOE7yCXuz,0,0
Por que 'APESAR'?? Ser nacionalista é oposto a ter esperança e união??  Forcem mais a barra que tá pouco!! Jornale _ https://t.co/NdzF8y2oj8,0,0
